Technology,Phase,Functional Unit,Ecoinvent Database Type,Method Family,Impact Category,Score,Impact Unit
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",0.00024902653313677205,CTUe
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,"ecotoxicity: freshwater, organics",2.3320685501998976e-05,CTUe
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,energy resources: non-renewable,0.0031295278148528696,"MJ, net calorific value"
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,eutrophication: freshwater,2.5618877730496106e-08,kg P-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,eutrophication: marine,6.38495258117012e-08,kg N-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,eutrophication: terrestrial,6.757597644794699e-07,mol N-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,human toxicity: carcinogenic,3.129918040261568e-14,CTUh
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",1.5952876412536922e-14,CTUh
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: carcinogenic, organics",1.5346303990078766e-14,CTUh
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,human toxicity: non-carcinogenic,9.884638432786103e-13,CTUh
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",8.110034096689424e-13,CTUh
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",1.7746043360966783e-13,CTUh
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,ionising radiation: human health,6.819701181240964e-06,kBq U235-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,land use,0.00028122497361357404,dimensionless
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,material resources: metals/minerals,6.826755482926898e-10,kg Sb-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,ozone depletion,4.819093812159147e-12,kg CFC-11-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,particulate matter formation,3.688249319524364e-12,disease incidence
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,photochemical oxidant formation: human health,1.5492601888304276e-06,kg NMVOC-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,water use,2.1278451701569945e-05,m3 world Eq deprived
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,acidification,-6.245241660392847e-07,mol H+-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,climate change,0.00012495811026172902,kg CO2-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,climate change: biogenic,1.673309333221492e-08,kg CO2-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,climate change: fossil,0.00012493520343131716,kg CO2-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,climate change: land use and land use change,6.173737079627435e-09,kg CO2-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,ecotoxicity: freshwater,4.802923868822196e-05,CTUe
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",2.4949273481067146e-05,CTUe
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,"ecotoxicity: freshwater, organics",2.3079965207154664e-05,CTUe
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,energy resources: non-renewable,0.0023638792643828534,"MJ, net calorific value"
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,eutrophication: freshwater,-1.4022382640018964e-07,kg P-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,eutrophication: marine,-7.154585272955896e-08,kg N-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,eutrophication: terrestrial,-6.177277291653562e-07,mol N-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,human toxicity: carcinogenic,7.326114457606173e-15,CTUh
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",-1.444093920128762e-15,CTUh
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: carcinogenic, organics",8.770208377734933e-15,CTUh
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,human toxicity: non-carcinogenic,-3.3929118313280357e-13,CTUh
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",-5.199790973919879e-13,CTUh
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",1.8068791425918468e-13,CTUh
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,ionising radiation: human health,2.248673543814762e-06,kBq U235-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,land use,-0.0039410272273445,dimensionless
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,material resources: metals/minerals,1.2659058654867576e-09,kg Sb-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,ozone depletion,6.8291945710154146e-12,kg CFC-11-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,particulate matter formation,9.423539514751043e-13,disease incidence
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,photochemical oxidant formation: human health,1.2618819215449872e-06,kg NMVOC-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,water use,-2.2685258712107547e-05,m3 world Eq deprived
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,acidification,3.5176335053561493e-07,mol H+-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,climate change,0.00021789765637374316,kg CO2-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,climate change: biogenic,1.0811373876048761e-07,kg CO2-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,climate change: fossil,0.0002177312528244305,kg CO2-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,climate change: land use and land use change,5.828981055214738e-08,kg CO2-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,ecotoxicity: freshwater,0.00027678674936038435,CTUe
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",0.0002519164202778195,CTUe
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,"ecotoxicity: freshwater, organics",2.4870329082564798e-05,CTUe
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,energy resources: non-renewable,0.0031238672042297037,"MJ, net calorific value"
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,eutrophication: freshwater,2.5987118028586843e-08,kg P-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,eutrophication: marine,6.48926303453918e-08,kg N-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,eutrophication: terrestrial,6.812827211035554e-07,mol N-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,human toxicity: carcinogenic,3.149182667972777e-14,CTUh
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",1.6083813383350763e-14,CTUh
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,"human toxicity: carcinogenic, organics",1.5408013296377013e-14,CTUh
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,human toxicity: non-carcinogenic,9.86837761457889e-13,CTUh
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",8.098431562508668e-13,CTUh
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",1.7699460520702185e-13,CTUh
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,ionising radiation: human health,6.847649715255939e-06,kBq U235-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,land use,0.0002895969427534868,dimensionless
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,material resources: metals/minerals,6.848767880992595e-10,kg Sb-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,ozone depletion,4.827533490597958e-12,kg CFC-11-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,particulate matter formation,3.674355780874525e-12,disease incidence
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,photochemical oxidant formation: human health,1.5502263187066878e-06,kg NMVOC-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,water use,2.173950510406734e-05,m3 world Eq deprived
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,acidification,5410.565734977689,mol H+-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,climate change,849564.6579301273,kg CO2-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,climate change: biogenic,1012.4930991456127,kg CO2-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,climate change: fossil,847826.9184389907,kg CO2-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,climate change: land use and land use change,725.2463919910282,kg CO2-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,ecotoxicity: freshwater,6964909.338420382,CTUe
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",6882284.035243043,CTUe
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,"ecotoxicity: freshwater, organics",82625.30317733904,CTUe
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,energy resources: non-renewable,9779141.393960528,"MJ, net calorific value"
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,eutrophication: freshwater,468.7238549895103,kg P-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,eutrophication: marine,1041.7633338557664,kg N-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,eutrophication: terrestrial,9895.364397514653,mol N-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,human toxicity: carcinogenic,0.0008936939985843226,CTUh
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",0.000539515922982853,CTUh
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: carcinogenic, organics",0.00035417807560146977,CTUh
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,human toxicity: non-carcinogenic,0.03203571849776508,CTUh
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",0.030704941364223637,CTUh
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",0.001330777133541437,CTUh
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,ionising radiation: human health,34916.551416663744,kBq U235-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,land use,3429236.9233986656,dimensionless
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,material resources: metals/minerals,33.0364391784965,kg Sb-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,ozone depletion,0.006573350753518295,kg CFC-11-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,particulate matter formation,0.07309925108679807,disease incidence
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,photochemical oxidant formation: human health,3238.1378251770075,kg NMVOC-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,water use,488296.05267828814,m3 world Eq deprived
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,acidification,5086.902604126416,mol H+-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,climate change,864285.457811902,kg CO2-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,climate change: biogenic,827.6101445005744,kg CO2-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,climate change: fossil,862341.0549683936,kg CO2-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,climate change: land use and land use change,1116.7926990078245,kg CO2-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,ecotoxicity: freshwater,5305421.332878176,CTUe
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",5238104.877216801,CTUe
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,"ecotoxicity: freshwater, organics",67316.45566137438,CTUe
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,energy resources: non-renewable,9628229.152156677,"MJ, net calorific value"
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,eutrophication: freshwater,406.524994483521,kg P-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,eutrophication: marine,998.6014945729617,kg N-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,eutrophication: terrestrial,9235.870794181572,mol N-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,human toxicity: carcinogenic,0.00099366803964072,CTUh
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",0.0006649115328742652,CTUh
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: carcinogenic, organics",0.00032875650676645463,CTUh
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,human toxicity: non-carcinogenic,0.04109338713566744,CTUh
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",0.03873045079422689,CTUh
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",0.0023629363414405455,CTUh
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,ionising radiation: human health,6509.689236843061,kBq U235-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,land use,4903626.302563711,dimensionless
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,material resources: metals/minerals,55.62187790173994,kg Sb-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,ozone depletion,0.017243959678860794,kg CFC-11-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,particulate matter formation,0.06107122858188324,disease incidence
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,photochemical oxidant formation: human health,3091.2663136936094,kg NMVOC-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,water use,443360.4796482853,m3 world Eq deprived
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,acidification,5367.293246765686,mol H+-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,climate change,893223.4117486773,kg CO2-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,climate change: biogenic,1516.1827330228903,kg CO2-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,climate change: fossil,890967.604975502,kg CO2-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,climate change: land use and land use change,739.6240401523622,kg CO2-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,ecotoxicity: freshwater,6807712.794574686,CTUe
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",6698468.20073192,CTUe
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,"ecotoxicity: freshwater, organics",109244.59384276443,CTUe
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,energy resources: non-renewable,9148731.307321388,"MJ, net calorific value"
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,eutrophication: freshwater,466.1017712311278,kg P-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,eutrophication: marine,1053.1382613107912,kg N-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,eutrophication: terrestrial,10037.05328386918,mol N-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,human toxicity: carcinogenic,0.0008673646888819054,CTUh
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",0.0005335638736818718,CTUh
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,"human toxicity: carcinogenic, organics",0.00033380081520003365,CTUh
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,human toxicity: non-carcinogenic,0.031359702632778284,CTUh
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",0.030044454507056326,CTUh
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",0.0013152481257219634,CTUh
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,ionising radiation: human health,35652.53281610226,kBq U235-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,land use,3550201.0994895943,dimensionless
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,material resources: metals/minerals,32.408932880291495,kg Sb-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,ozone depletion,0.00741233037424076,kg CFC-11-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,particulate matter formation,0.07025336441052187,disease incidence
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,photochemical oxidant formation: human health,3277.4445285518123,kg NMVOC-Eq
Elec_Wind_Offshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,water use,488813.99969759263,m3 world Eq deprived
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,acidification,4.1050406336834985e-07,mol H+-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,climate change,0.0002542503995302427,kg CO2-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,climate change: biogenic,8.160844567630187e-08,kg CO2-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,climate change: fossil,0.0002541056454155639,kg CO2-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,climate change: land use and land use change,6.31456690024976e-08,kg CO2-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,ecotoxicity: freshwater,0.0003186185144714912,CTUe
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",0.00029133568698599976,CTUe
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,"ecotoxicity: freshwater, organics",2.7282827485491404e-05,CTUe
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,energy resources: non-renewable,0.003661228887567717,"MJ, net calorific value"
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,eutrophication: freshwater,2.997147838960834e-08,kg P-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,eutrophication: marine,7.469744315547277e-08,kg N-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,eutrophication: terrestrial,7.905701089265813e-07,mol N-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,human toxicity: carcinogenic,3.661685403800525e-14,CTUh
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",1.8663241043648352e-14,CTUh
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: carcinogenic, organics",1.7953612994356904e-14,CTUh
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,human toxicity: non-carcinogenic,1.1564020467045294e-12,CTUh
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",9.487914095466316e-13,CTUh
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",2.0761063715789799e-13,CTUh
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,ionising radiation: human health,7.978355988173388e-06,kBq U235-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,land use,0.0003290045819220685,dimensionless
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,material resources: metals/minerals,7.986608797416591e-10,kg Sb-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,ozone depletion,5.6378490687688615e-12,kg CFC-11-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,particulate matter formation,4.31487612910666e-12,disease incidence
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,photochemical oxidant formation: human health,1.8124766712982494e-06,kg NMVOC-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,water use,2.4893621878748597e-05,m3 world Eq deprived
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,acidification,-7.306296868307493e-07,mol H+-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,climate change,0.000146188265301608,kg CO2-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,climate change: biogenic,1.9576015382080202e-08,kg CO2-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,climate change: fossil,0.00014616146664255978,kg CO2-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,climate change: land use and land use change,7.2226436661246164e-09,kg CO2-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,ecotoxicity: freshwater,5.618931810062504e-05,CTUe
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",2.9188108848209464e-05,CTUe
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,"ecotoxicity: freshwater, organics",2.7001209252415557e-05,CTUe
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,energy resources: non-renewable,0.0027654980422687925,"MJ, net calorific value"
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,eutrophication: freshwater,-1.640475992499297e-07,kg P-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,eutrophication: marine,-8.370136370318919e-08,kg N-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,eutrophication: terrestrial,-7.226785550113278e-07,mol N-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,human toxicity: carcinogenic,8.57080783010327e-15,CTUh
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",-1.6894428711242897e-15,CTUh
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: carcinogenic, organics",1.0260250701227558e-14,CTUh
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,human toxicity: non-carcinogenic,-3.9693614139666224e-13,CTUh
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",-6.08322602281917e-13,CTUh
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",2.1138646088525476e-13,CTUh
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,ionising radiation: human health,2.6307190830912254e-06,kBq U235-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,land use,-0.004610600581174165,dimensionless
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,material resources: metals/minerals,1.4809809667667693e-09,kg Sb-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,ozone depletion,7.989462286755986e-12,kg CFC-11-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,particulate matter formation,1.1024581374214452e-12,disease incidence
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,photochemical oxidant formation: human health,1.4762733595864566e-06,kg NMVOC-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-consequential-3.11,EF v3.1,water use,-2.6539442891089598e-05,m3 world Eq deprived
