Informations,Time,CO2 PS,MeOH,H2O wwtp,H2_from_AEC,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Power_to_the_grid,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Electricity consumption
 ,2126,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.6055405953739,0.0,4425.223064170672,-0.0,260944.7644717187,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14943.677076149781,0.0,375728.5409764004,246001.08739556893
 ,2127,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.6055405953739,0.0,4705.828604766046,-0.0,246956.96748524948,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1621.965660464817,0.0,377350.50663686526,245335.0018247847
 ,2128,31766.93453357302,21758.174338063713,50602.0178778468,4402.375555372671,4325.680782915251,0.0,46290.153273019416,34954.86190965901,76.69477245741994,0.0,4782.523377223466,-0.0,232486.8326716606,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2575.8684967785266,-0.0,0.0,0.0,0.0,377350.50663686526,235062.70116843912
 ,2129,31766.93453357302,21758.174338063713,49720.46876914081,4325.68078291525,4325.680782915251,0.0,45741.47887085903,34345.90541634709,0.0,0.0,4782.523377223466,-0.0,186182.40126817636,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12645.172620549129,-0.0,0.0,0.0,34107.388971256536,343243.1176656087,232934.962859982
 ,2130,30228.516138014507,20704.463108229116,47312.59136726564,4116.19544895211,4116.19544895211,0.0,43526.297155399196,32682.591864679758,0.0,0.0,4782.523377223466,-0.0,78138.72799337971,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13295.644463169969,-0.0,0.0,0.0,135365.4385095122,207877.6791560965,226799.81096606186
 ,2131,6353.386906714604,4351.634867612743,5294.581981046695,460.62863235106244,865.1361565830503,0.0,6254.448945816166,3657.3913408674357,0.0,404.5075242319878,4378.015852991478,-0.0,482.3378271196279,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12541.097125729795,-0.0,0.0,0.0,14090.46967093974,193787.20948515675,27113.90462378916
 ,2132,6353.386906714604,4351.634867612743,5294.581981046695,460.62863235106244,865.1361565830503,0.0,6254.448945816166,3657.3913408674357,0.0,404.5075242319878,3973.5083287594903,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14024.17292690531,-0.0,0.0,0.0,13037.061277196699,180750.14820796007,27061.23420410201
 ,2133,6353.386906714604,4351.634867612743,5294.581981046695,460.62863235106244,865.1361565830503,0.0,6254.448945816166,3657.3913408674357,0.0,404.5075242319878,3569.0008045275026,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13087.4934735313,-0.0,0.0,0.0,14023.039649169343,166727.10855879073,27110.533122700643
 ,2134,6353.386906714604,4351.634867612743,5294.581981046695,460.62863235106244,865.1361565830503,0.0,6254.448945816166,3657.3913408674357,0.0,404.5075242319878,3164.493280295515,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,24457.741282543582,-0.0,0.0,0.0,2054.3577449458853,164672.75081384482,26512.09902748947
 ,2135,6353.386906714604,4351.634867612743,6288.600803617596,547.1082699147308,865.1361565830503,0.0,6873.124272946649,4344.039663122963,0.0,318.0278866683194,2846.4653936271957,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,30650.23322429398,-0.0,0.0,0.0,1.1118123965340936e-11,164672.75081384482,30650.233224293992
 ,2136,6353.386906714604,4351.634867612743,6532.544706324891,568.3313894502655,865.1361565830503,0.0,7024.954470103865,4512.551232235109,0.0,296.8047671327847,2549.660626494411,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,31690.988172487323,-0.0,0.0,0.0,-8.679840472101013e-12,164672.75081384482,31690.988172487316
 ,2137,6353.386906714604,4351.634867612743,7331.460987691304,637.8371059291434,865.1361565830503,0.0,7522.198365793757,5064.4266210773985,0.0,227.29905065390687,2322.3615758405044,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,35099.460627820525,-0.0,0.0,0.0,9.349246523159214e-12,164672.75081384482,35099.46062782053
 ,2138,6353.386906714604,4351.634867612743,9697.716843952116,843.701365423834,865.1361565830503,0.0,8994.951278218774,6698.988841465242,0.0,21.434791159216275,2300.926784681288,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,45194.78362529596,-0.0,0.0,0.0,3.171264420655605e-12,164672.75081384482,45194.78362529597
 ,2139,9129.379873977869,6252.999913683471,14288.97857380652,1243.1411359211672,1243.1411359211672,0.0,13145.47162768479,9870.540619214069,0.0,-0.0,2300.926784681288,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,66452.20344214501,-0.0,0.0,0.0,3.814492581448959e-12,164672.75081384482,66452.20344214501
 ,2140,14394.680012728613,9859.369871731928,22530.037868723124,1960.1132945789118,1960.113294578912,0.0,20727.022022195248,15563.29955895656,0.0,-0.0,2300.926784681288,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,104778.0044093649,-0.0,0.0,0.0,-1.0807728980772051e-11,164672.75081384482,104778.00440936489
 ,2141,17690.407594485696,12116.717530469654,27688.392702336907,2408.8901651033107,2408.8901651033107,0.0,25472.568161868447,19126.587910920287,0.0,-0.0,2300.926784681288,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,128767.40596522148,-0.0,0.0,0.0,-3.5482260404693845e-11,164672.75081384482,128767.40596522145
 ,2142,19229.383684293272,13170.810742666625,30097.14298728691,2618.451439893961,2618.451439893961,0.0,27688.552906014702,20790.50443275805,0.0,0.0,2300.926784681288,-0.0,482.3378271196279,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,139487.18193161293,-0.0,0.0,0.0,-1.04113209281901e-11,164672.75081384482,139969.51975873252
 ,2143,24638.265018053997,16875.52398496849,38562.930428848726,3354.974947309839,3354.974947309839,0.0,35476.84708283316,26638.501081640123,0.0,-0.0,2300.926784681288,-0.0,66080.28231538902,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,113260.15723714067,-0.0,0.0,0.0,-1.3148780310171118e-11,164672.75081384482,179340.4395525297
 ,2144,28567.600764164494,19566.849838468832,44712.986080000075,3890.029788960006,3890.029788960006,0.0,41134.731000378684,30886.83652434245,0.0,-0.0,2300.926784681288,-0.0,120102.11895278734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,87839.71762751823,-0.0,0.0,0.0,-2.8451627019278118e-11,164672.75081384482,207941.83658030553
 ,2145,31766.93453357302,21758.174338063713,51714.2712046371,4499.141594803427,4325.680782915251,0.0,46982.417519107046,35723.18426273922,173.46081188817723,0.0,2474.3875965694656,-0.0,122996.1459155051,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,116902.79955581736,-0.0,0.0,0.0,-6.686581113363469e-11,164672.75081384482,239898.9454713224
 ,2146,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,2754.9931371648386,-0.0,121549.13243414622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,159469.67693692513,0.0,31289.822882515688,4261.983758851624,0.0,168934.73457269644,245467.00272970402
 ,2147,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,3035.5986777602116,-0.0,110455.36241039478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,194621.1753121553,0.0,0.0,56973.937315036805,0.0,225908.67188773325,248102.6004075133
 ,2148,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,3316.2042183555845,-0.0,105149.64631207887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,197951.59114637403,0.0,0.0,55092.69896827758,0.0,281001.3708560108,248008.53849017533
 ,2149,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,3596.8097589509575,-0.0,90197.1736713704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,196988.89281929517,0.0,0.0,39935.39328467061,0.0,320936.7641406814,247250.67320599497
 ,2150,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,3877.4152995463305,-0.0,72350.67406794417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,208983.59359722346,0.0,0.0,34362.251546101135,0.0,355299.01568678254,246972.0161190665
 ,2151,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,4158.020840141704,-0.0,57398.20142723571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,238827.2417366676,0.0,0.0,48544.32344965893,0.0,403843.3391364415,247681.11971424439
 ,2152,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,4438.626380737077,-0.0,35692.99920685246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,35827.04367715257,0.0,439670.382813594,247045.2557256191
 ,2153,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,4719.23192133245,-0.0,14952.472640708464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,16074.161233205903,0.0,455744.54404679994,246057.61160342174
 ,2154,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,4999.837461927823,-0.0,2894.026962717767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,4589.927254167146,0.0,460334.4713009671,245483.3999044698
 ,2155,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,5280.443002523196,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,1833.7110991978434,0.0,462168.18240016495,245345.58909672135
 ,2156,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,5561.048543118569,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,1833.7110991978434,0.0,464001.8934993628,245345.58909672135
 ,2157,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,5841.654083713942,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,1833.7110991978434,0.0,465835.60459856066,245345.58909672135
 ,2158,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,6122.259624309315,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,1833.7110991978434,0.0,467669.3156977585,245345.58909672135
 ,2159,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,6402.865164904688,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,1833.7110991978434,0.0,469503.0267969564,245345.58909672135
 ,2160,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,6683.470705500061,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,1833.7110991978434,0.0,471336.7378961542,245345.58909672135
 ,2161,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,6964.076246095434,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,1833.7110991978434,0.0,473170.4489953521,245345.58909672135
 ,2162,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,7244.681786690807,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,1833.7110991978434,0.0,475004.16009454994,245345.58909672135
 ,2163,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,7525.28732728618,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,1833.7110991978434,0.0,476837.8711937478,245345.58909672135
 ,2164,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,7805.892867881553,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,1833.7110991978434,0.0,478671.58229294565,245345.58909672135
 ,2165,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,8086.498408476926,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,1833.7110991978434,0.0,480505.2933921435,245345.58909672135
 ,2166,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,8367.103949072298,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,1833.7110991978434,0.0,482339.00449134136,245345.58909672135
 ,2167,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,8647.709489667672,-0.0,2411.6891355981393,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,4130.557895005594,0.0,486469.562386347,245460.43143651172
 ,2168,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,8928.315030263046,-0.0,10611.432196631813,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,11939.83700075195,0.0,498409.3993870989,245850.89539179904
 ,2169,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,9208.92057085842,-0.0,16399.48612206735,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,17452.269310690557,0.0,515861.6686977895,246126.51700729597
 ,2170,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,9489.526111453793,-0.0,22669.87787462251,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,23424.07097979071,0.0,539285.7396775802,246425.107090751
 ,2171,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,9770.131652049167,-0.0,27975.593972938415,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,28477.13393056776,0.0,567762.873608148,246677.76023828983
 ,2172,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,10050.737192644541,-0.0,33281.310071254324,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,33530.19688134482,0.0,601293.0704894927,246930.4133858287
 ,2173,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,10331.342733239915,-0.0,38587.02616957023,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,38583.25983212187,0.0,639876.3303216146,247183.06653336756
 ,2174,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,10611.948273835289,-0.0,38104.6883424506,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,38123.89047296032,0.0,678000.2207945749,247160.09806540946
 ,2175,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,10892.553814430663,-0.0,34245.98572549358,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,34448.93559966792,0.0,712449.1563942429,246976.35032174486
 ,2176,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,11173.159355026037,-0.0,26528.58049157953,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,27099.02585308311,0.0,739548.182247326,246608.8548344156
 ,2177,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,11453.76489562141,-0.0,17364.161776306602,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,244499.35620432132,0.0,0.0,15818.680417968075,0.0,755366.8626652941,246044.83756265984
 ,2178,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,11734.370436216785,-0.0,4341.040444076651,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,240492.44965377694,0.0,0.0,0.0,442.540467271417,754924.3221980226,245276.03056512502
 ,2179,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,12014.975976812158,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,238723.16624184826,0.0,0.0,0.0,6874.460315698087,748049.8618823246,245597.62655754635
 ,2180,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,12295.581517407532,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,232946.9762793752,0.0,0.0,0.0,12954.66027619604,735095.2016061285,245901.63655557125
 ,2181,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,12576.187058002906,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,222097.1059444596,0.0,0.0,0.0,24375.576418212477,710719.625187916,246472.6823626721
 ,2182,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,12856.79259859828,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,201203.9503594782,0.0,0.0,0.0,46368.371770824444,664351.2534170916,247572.32213030267
 ,2183,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,13137.398139193654,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,184447.79569356536,0.0,0.0,0.0,64006.42931389061,600344.8241032009,248454.22500745597
 ,2184,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,13418.003679789028,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,183537.13511389622,0.0,0.0,0.0,64965.01939775286,535379.8047054481,248502.1545116491
 ,2185,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,13698.609220384402,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,194022.74121694415,0.0,0.0,0.0,53927.539289281354,481452.26541616675,247950.2805062255
 ,2186,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,13979.214760979776,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,191472.89159387044,0.0,0.0,0.0,56611.591524095784,424840.67389207095,248084.48311796624
 ,2187,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,14259.82030157515,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,185930.8714947409,0.0,0.0,0.0,62445.29689160058,362395.37700047035,248376.16838634148
 ,2188,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,14540.425842170524,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,176564.0769610008,0.0,0.0,0.0,72305.08061132698,290090.2963891434,248869.1575723278
 ,2189,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,14821.031382765897,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,179191.983205189,0.0,0.0,0.0,69538.86351218152,220551.43287696186,248730.84671737053
 ,2190,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,15101.636923361271,-0.0,9646.756542392557,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,182522.3990394077,0.0,0.0,0.0,55878.68206311704,164672.75081384482,248047.8376449173
 ,2191,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,15382.242463956645,-0.0,218016.6978580718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,169408.88669217157,0.0,142171.68100848194,-0.0,0.0,164672.75081384482,245253.90354176145
